Client 4,file75k1.txt,29
Client 0,file130k3.txt,18
Client 1,file350k4.txt,55
Client 5,file500k4.txt,79
Client 2,file200k1.txt,20
Client 3,file500k2.txt,66
Client 7,file75k5.txt,18
Client 6,file1m5.txt,103
Client 8,file350k4.txt,55
Client 9,file350k3.txt,31
Client 10,file1m3.txt,187
Client 19,file75k4.txt,13
Client 11,file1m4.txt,95
Client 12,file500k1.txt,72
Client 17,file75k2.txt,17
Client 16,file1m4.txt,72
Client 15,file130k2.txt,17
Client 13,file130k1.txt,33
Client 14,file130k1.txt,21
Client 18,file130k5.txt,28
Client 20,file350k4.txt,26
Client 21,file350k4.txt,56
Client 22,file200k1.txt,13
Client 31,file75k2.txt,12
Client 32,file1m2.txt,89
Client 23,file75k2.txt,24
Client 26,file130k4.txt,23
Client 27,file110k1.txt,11
Client 24,file75k5.txt,14
Client 33,file130k3.txt,11
Client 28,file350k1.txt,35
Client 34,file500k2.txt,64
Client 30,file75k4.txt,15
Client 29,file350k4.txt,57
Client 25,file1m3.txt,93
Client 38,file350k5.txt,57
Client 35,file130k2.txt,31
Client 40,file130k5.txt,14
Client 39,file500k1.txt,68
Client 37,file130k2.txt,16
Client 42,file200k4.txt,46
Client 41,file130k1.txt,21
Client 36,file350k4.txt,53
Client 44,file200k1.txt,24
Client 43,file350k2.txt,59
Client 45,file130k4.txt,37
Client 48,file130k3.txt,32
Client 47,file200k3.txt,39
Client 46,file350k5.txt,21
Client 49,file110k3.txt,28
Client 50,file350k4.txt,30
Client 51,file75k4.txt,22
Client 52,file130k4.txt,23
Client 53,file350k1.txt,58
Client 54,file350k3.txt,41
Client 55,file350k3.txt,32
Client 61,file110k5.txt,27
Client 56,file500k5.txt,72
Client 57,file350k2.txt,53
Client 63,file75k2.txt,26
Client 62,file200k1.txt,44
Client 58,file350k2.txt,54
Client 59,file1m5.txt,87
Client 60,file130k1.txt,10
Client 64,file75k5.txt,11
Client 67,file75k3.txt,7
Client 66,file200k5.txt,43
Client 65,file200k4.txt,52
Client 75,file75k5.txt,26
Client 70,file1m3.txt,95
Client 68,file500k3.txt,42
Client 71,file1m1.txt,56
Client 69,file350k5.txt,26
Client 72,file1m2.txt,107
Client 74,file1m2.txt,95
Client 73,file130k5.txt,34
Client 86,file110k1.txt,33
Client 79,file110k1.txt,34
Client 83,file1m3.txt,82
Client 80,file130k5.txt,11
Client 76,file75k2.txt,27
Client 84,file130k1.txt,30
Client 82,file1m4.txt,91
Client 78,file110k4.txt,27
Client 77,file200k1.txt,42
Client 85,file130k5.txt,37
Client 81,file200k5.txt,39
Client 95,file500k3.txt,82
Client 99,file200k3.txt,24
Client 87,file500k5.txt,66
Client 96,file350k1.txt,21
Client 93,file350k2.txt,66
Client 90,file130k4.txt,12
Client 91,file1m1.txt,71
Client 88,file200k1.txt,48
Client 100,file200k4.txt,27
Client 97,file75k5.txt,22
Client 92,file110k3.txt,29
Client 98,file75k4.txt,26
Client 89,file500k5.txt,61
Client 94,file1m5.txt,93
Client 101,file200k3.txt,45
Client 104,file110k3.txt,33
Client 105,file75k5.txt,19
Client 102,file1m5.txt,92
Client 103,file75k5.txt,26
Client 108,file500k3.txt,65
Client 107,file130k1.txt,37
Client 110,file75k5.txt,26
Client 109,file75k2.txt,26
Client 106,file75k1.txt,17
Client 114,file130k1.txt,30
Client 119,file130k1.txt,10
Client 115,file200k2.txt,40
Client 112,file350k4.txt,52
Client 116,file130k3.txt,32
Client 117,file200k2.txt,37
Client 120,file110k5.txt,34
Client 118,file1m3.txt,99
Client 113,file1m5.txt,54
Client 111,file75k2.txt,27
Client 121,file500k3.txt,35
Client 124,file110k2.txt,29
Client 125,file350k1.txt,21
Client 122,file130k2.txt,38
Client 131,file130k1.txt,37
Client 123,file350k5.txt,63
Client 129,file200k5.txt,44
Client 126,file130k4.txt,35
Client 127,file200k3.txt,39
Client 132,file200k5.txt,25
Client 133,file500k2.txt,65
Client 128,file350k5.txt,38
Client 130,file500k5.txt,61
Client 135,file350k4.txt,58
Client 134,file130k2.txt,32
Client 136,file500k4.txt,42
Client 139,file75k2.txt,27
Client 144,file500k4.txt,69
Client 140,file130k4.txt,36
Client 138,file350k2.txt,27
Client 141,file500k3.txt,76
Client 142,file110k4.txt,32
Client 146,file1m3.txt,88
Client 145,file500k1.txt,71
Client 137,file1m3.txt,96
Client 147,file75k1.txt,28
Client 143,file75k4.txt,23
Client 148,file200k2.txt,39
Client 149,file350k2.txt,38
