Client 0,file130k3.txt,61
Client 1,file350k4.txt,89
Client 2,file200k1.txt,48
Client 8,file350k4.txt,39
Client 10,file1m3.txt,110
Client 7,file75k5.txt,31
Client 11,file1m4.txt,107
Client 4,file75k1.txt,28
Client 9,file350k3.txt,55
Client 5,file500k4.txt,69
Client 6,file1m5.txt,99
Client 3,file500k2.txt,76
Client 12,file500k1.txt,73
Client 13,file130k1.txt,36
Client 14,file130k1.txt,12
Client 23,file75k2.txt,7
Client 17,file75k2.txt,8
Client 19,file75k4.txt,30
Client 20,file350k4.txt,32
Client 27,file110k1.txt,18
Client 21,file350k4.txt,55
Client 15,file130k2.txt,9
Client 18,file130k5.txt,11
Client 28,file350k1.txt,21
Client 16,file1m4.txt,58
Client 26,file130k4.txt,35
Client 24,file75k5.txt,9
Client 22,file200k1.txt,41
Client 29,file350k4.txt,22
Client 25,file1m3.txt,102
Client 38,file350k5.txt,67
Client 36,file350k4.txt,54
Client 41,file130k1.txt,12
Client 33,file130k3.txt,13
Client 40,file130k5.txt,14
Client 37,file130k2.txt,39
Client 32,file1m2.txt,98
Client 39,file500k1.txt,33
Client 43,file350k2.txt,30
Client 34,file500k2.txt,35
Client 30,file75k4.txt,27
Client 31,file75k2.txt,9
Client 35,file130k2.txt,10
Client 42,file200k4.txt,25
Client 45,file130k4.txt,37
Client 58,file350k2.txt,42
Client 47,file200k3.txt,42
Client 57,file350k2.txt,21
Client 49,file110k3.txt,33
Client 56,file500k5.txt,76
Client 55,file350k3.txt,60
Client 51,file75k4.txt,26
Client 54,file350k3.txt,57
Client 46,file350k5.txt,49
Client 50,file350k4.txt,36
Client 52,file130k4.txt,30
Client 44,file200k1.txt,45
Client 48,file130k3.txt,40
Client 53,file350k1.txt,57
Client 71,file1m1.txt,74
Client 70,file1m3.txt,113
Client 69,file350k5.txt,55
Client 59,file1m5.txt,106
Client 63,file75k2.txt,27
Client 67,file75k3.txt,20
Client 64,file75k5.txt,27
Client 68,file500k3.txt,63
Client 62,file200k1.txt,41
Client 65,file200k4.txt,39
Client 60,file130k1.txt,18
Client 61,file110k5.txt,22
Client 66,file200k5.txt,39
Client 76,file75k2.txt,27
Client 78,file110k4.txt,35
Client 73,file130k5.txt,37
Client 74,file1m2.txt,81
Client 75,file75k5.txt,22
Client 72,file1m2.txt,89
Client 77,file200k1.txt,13
Client 84,file130k1.txt,46
Client 79,file110k1.txt,33
Client 80,file130k5.txt,36
Client 82,file1m4.txt,66
Client 85,file130k5.txt,41
Client 88,file200k1.txt,19
Client 81,file200k5.txt,39
Client 86,file110k1.txt,9
Client 83,file1m3.txt,52
Client 87,file500k5.txt,71
Client 89,file500k5.txt,67
Client 90,file130k4.txt,11
Client 94,file1m5.txt,95
Client 92,file110k3.txt,17
Client 95,file500k3.txt,86
Client 91,file1m1.txt,91
Client 98,file75k4.txt,7
Client 97,file75k5.txt,13
Client 104,file110k3.txt,28
Client 93,file350k2.txt,55
Client 105,file75k5.txt,23
Client 99,file200k3.txt,41
Client 101,file200k3.txt,46
Client 96,file350k1.txt,22
Client 100,file200k4.txt,39
Client 102,file1m5.txt,102
Client 103,file75k5.txt,23
Client 108,file500k3.txt,60
Client 107,file130k1.txt,34
Client 111,file75k2.txt,27
Client 109,file75k2.txt,25
Client 110,file75k5.txt,26
Client 106,file75k1.txt,25
Client 112,file350k4.txt,62
Client 114,file130k1.txt,31
Client 115,file200k2.txt,25
Client 119,file130k1.txt,31
Client 113,file1m5.txt,98
Client 117,file200k2.txt,49
Client 118,file1m3.txt,101
Client 116,file130k3.txt,10
Client 120,file110k5.txt,33
Client 121,file500k3.txt,72
Client 123,file350k5.txt,35
Client 122,file130k2.txt,36
Client 124,file110k2.txt,9
Client 130,file500k5.txt,29
Client 125,file350k1.txt,54
Client 126,file130k4.txt,38
Client 127,file200k3.txt,13
Client 131,file130k1.txt,31
Client 128,file350k5.txt,37
Client 129,file200k5.txt,42
Client 132,file200k5.txt,39
Client 133,file500k2.txt,65
Client 134,file130k2.txt,9
Client 141,file500k3.txt,28
Client 139,file75k2.txt,29
Client 136,file500k4.txt,48
Client 137,file1m3.txt,77
Client 143,file75k4.txt,27
Client 138,file350k2.txt,54
Client 142,file110k4.txt,33
Client 135,file350k4.txt,52
Client 140,file130k4.txt,37
Client 145,file500k1.txt,61
Client 144,file500k4.txt,70
Client 148,file200k2.txt,51
Client 147,file75k1.txt,26
Client 146,file1m3.txt,88
Client 149,file350k2.txt,49
